note_str,instrument,pitch,velocity,n_frames
string_acoustic_063-064-100,string_acoustic_063,64,100,38
string_acoustic_063-064-127,string_acoustic_063,64,127,38
string_acoustic_064-064-025,string_acoustic_064,64,25,38
string_acoustic_064-064-050,string_acoustic_064,64,50,38
string_acoustic_064-064-075,string_acoustic_064,64,75,38
string_acoustic_064-064-100,string_acoustic_064,64,100,38
string_acoustic_064-064-127,string_acoustic_064,64,127,38
string_acoustic_066-064-025,string_acoustic_066,64,25,38
string_acoustic_066-064-050,string_acoustic_066,64,50,38
string_acoustic_066-064-075,string_acoustic_066,64,75,38
string_acoustic_066-064-100,string_acoustic_066,64,100,38
string_acoustic_066-064-127,string_acoustic_066,64,127,38
string_acoustic_067-064-025,string_acoustic_067,64,25,38
string_acoustic_067-064-050,string_acoustic_067,64,50,38
string_acoustic_067-064-075,string_acoustic_067,64,75,38
string_acoustic_067-064-100,string_acoustic_067,64,100,38
string_acoustic_067-064-127,string_acoustic_067,64,127,38
string_acoustic_069-064-025,string_acoustic_069,64,25,38
string_acoustic_069-064-050,string_acoustic_069,64,50,38
string_acoustic_069-064-075,string_acoustic_069,64,75,38
string_acoustic_069-064-100,string_acoustic_069,64,100,38
string_acoustic_069-064-127,string_acoustic_069,64,127,38
string_acoustic_070-064-025,string_acoustic_070,64,25,38
string_acoustic_070-064-050,string_acoustic_070,64,50,38
string_acoustic_070-064-075,string_acoustic_070,64,75,38
string_acoustic_070-064-100,string_acoustic_070,64,100,38
string_acoustic_070-064-127,string_acoustic_070,64,127,38
string_acoustic_072-064-025,string_acoustic_072,64,25,38
string_acoustic_072-064-050,string_acoustic_072,64,50,38
string_acoustic_074-064-025,string_acoustic_074,64,25,38
string_acoustic_074-064-050,string_acoustic_074,64,50,38
string_acoustic_074-064-075,string_acoustic_074,64,75,38
string_acoustic_074-064-100,string_acoustic_074,64,100,38
string_acoustic_074-064-127,string_acoustic_074,64,127,38
string_acoustic_076-064-025,string_acoustic_076,64,25,38
string_acoustic_076-064-050,string_acoustic_076,64,50,38
string_acoustic_076-064-075,string_acoustic_076,64,75,38
string_acoustic_076-064-100,string_acoustic_076,64,100,38
string_acoustic_076-064-127,string_acoustic_076,64,127,38
string_acoustic_077-064-025,string_acoustic_077,64,25,38
string_acoustic_077-064-050,string_acoustic_077,64,50,38
string_acoustic_077-064-075,string_acoustic_077,64,75,38
string_acoustic_077-064-100,string_acoustic_077,64,100,38
string_acoustic_077-064-127,string_acoustic_077,64,127,38
string_acoustic_078-064-025,string_acoustic_078,64,25,38
string_acoustic_078-064-050,string_acoustic_078,64,50,38
string_acoustic_078-064-075,string_acoustic_078,64,75,38
string_acoustic_078-064-100,string_acoustic_078,64,100,38
string_acoustic_078-064-127,string_acoustic_078,64,127,38
string_acoustic_083-064-025,string_acoustic_083,64,25,38
string_acoustic_083-064-050,string_acoustic_083,64,50,38
string_acoustic_083-064-075,string_acoustic_083,64,75,38
string_acoustic_083-064-100,string_acoustic_083,64,100,38
string_acoustic_083-064-127,string_acoustic_083,64,127,38
string_acoustic_084-064-100,string_acoustic_084,64,100,33
string_acoustic_086-064-025,string_acoustic_086,64,25,38
string_acoustic_086-064-050,string_acoustic_086,64,50,38
string_acoustic_086-064-075,string_acoustic_086,64,75,38
string_acoustic_086-064-100,string_acoustic_086,64,100,38
string_acoustic_086-064-127,string_acoustic_086,64,127,38
string_acoustic_088-064-025,string_acoustic_088,64,25,38
string_acoustic_088-064-050,string_acoustic_088,64,50,38
string_acoustic_088-064-075,string_acoustic_088,64,75,38
string_acoustic_088-064-100,string_acoustic_088,64,100,38
string_acoustic_088-064-127,string_acoustic_088,64,127,38
string_acoustic_089-064-025,string_acoustic_089,64,25,38
string_acoustic_089-064-050,string_acoustic_089,64,50,38
string_acoustic_089-064-075,string_acoustic_089,64,75,38
string_acoustic_089-064-100,string_acoustic_089,64,100,38
string_acoustic_089-064-127,string_acoustic_089,64,127,38
string_acoustic_090-064-025,string_acoustic_090,64,25,38
string_acoustic_090-064-050,string_acoustic_090,64,50,38
string_acoustic_090-064-075,string_acoustic_090,64,75,38
string_acoustic_090-064-100,string_acoustic_090,64,100,38
string_acoustic_090-064-127,string_acoustic_090,64,127,38
string_acoustic_001-065-025,string_acoustic_001,65,25,38
string_acoustic_001-065-050,string_acoustic_001,65,50,38
string_acoustic_001-065-075,string_acoustic_001,65,75,38
string_acoustic_001-065-100,string_acoustic_001,65,100,38
string_acoustic_001-065-127,string_acoustic_001,65,127,38
string_acoustic_003-065-025,string_acoustic_003,65,25,38
string_acoustic_003-065-050,string_acoustic_003,65,50,38
string_acoustic_003-065-075,string_acoustic_003,65,75,38
string_acoustic_003-065-100,string_acoustic_003,65,100,38
string_acoustic_003-065-127,string_acoustic_003,65,127,38
string_acoustic_006-065-025,string_acoustic_006,65,25,38
string_acoustic_006-065-050,string_acoustic_006,65,50,38
string_acoustic_006-065-075,string_acoustic_006,65,75,38
string_acoustic_006-065-100,string_acoustic_006,65,100,38
string_acoustic_006-065-127,string_acoustic_006,65,127,38
string_acoustic_007-065-025,string_acoustic_007,65,25,38
string_acoustic_007-065-050,string_acoustic_007,65,50,38
string_acoustic_007-065-075,string_acoustic_007,65,75,38
string_acoustic_007-065-100,string_acoustic_007,65,100,38
string_acoustic_007-065-127,string_acoustic_007,65,127,38
string_acoustic_008-065-025,string_acoustic_008,65,25,38
string_acoustic_008-065-050,string_acoustic_008,65,50,38
string_acoustic_008-065-075,string_acoustic_008,65,75,38
string_acoustic_008-065-100,string_acoustic_008,65,100,38
string_acoustic_008-065-127,string_acoustic_008,65,127,38
string_acoustic_009-065-025,string_acoustic_009,65,25,38
string_acoustic_009-065-050,string_acoustic_009,65,50,38
string_acoustic_009-065-075,string_acoustic_009,65,75,38
string_acoustic_009-065-100,string_acoustic_009,65,100,38
string_acoustic_009-065-127,string_acoustic_009,65,127,38
string_acoustic_010-065-075,string_acoustic_010,65,75,18
string_acoustic_010-065-100,string_acoustic_010,65,100,18
string_acoustic_011-065-025,string_acoustic_011,65,25,38
string_acoustic_011-065-050,string_acoustic_011,65,50,38
string_acoustic_011-065-075,string_acoustic_011,65,75,38
string_acoustic_011-065-100,string_acoustic_011,65,100,38
string_acoustic_011-065-127,string_acoustic_011,65,127,38
string_acoustic_013-065-025,string_acoustic_013,65,25,38
string_acoustic_013-065-050,string_acoustic_013,65,50,38
string_acoustic_013-065-075,string_acoustic_013,65,75,38
string_acoustic_013-065-100,string_acoustic_013,65,100,38
string_acoustic_013-065-127,string_acoustic_013,65,127,38
string_acoustic_015-065-025,string_acoustic_015,65,25,38
string_acoustic_015-065-050,string_acoustic_015,65,50,38
string_acoustic_015-065-075,string_acoustic_015,65,75,38
string_acoustic_015-065-100,string_acoustic_015,65,100,38
string_acoustic_015-065-127,string_acoustic_015,65,127,38
string_acoustic_017-065-025,string_acoustic_017,65,25,38
string_acoustic_017-065-050,string_acoustic_017,65,50,38
string_acoustic_017-065-075,string_acoustic_017,65,75,38
string_acoustic_017-065-100,string_acoustic_017,65,100,38
string_acoustic_017-065-127,string_acoustic_017,65,127,38
string_acoustic_018-065-025,string_acoustic_018,65,25,38
string_acoustic_018-065-050,string_acoustic_018,65,50,38
string_acoustic_018-065-075,string_acoustic_018,65,75,38
string_acoustic_018-065-100,string_acoustic_018,65,100,38
string_acoustic_018-065-127,string_acoustic_018,65,127,38
string_acoustic_019-065-025,string_acoustic_019,65,25,38
string_acoustic_019-065-050,string_acoustic_019,65,50,38
string_acoustic_019-065-075,string_acoustic_019,65,75,38
string_acoustic_019-065-100,string_acoustic_019,65,100,38
string_acoustic_019-065-127,string_acoustic_019,65,127,38
string_acoustic_020-065-025,string_acoustic_020,65,25,38
string_acoustic_020-065-050,string_acoustic_020,65,50,38
string_acoustic_020-065-075,string_acoustic_020,65,75,38
string_acoustic_020-065-100,string_acoustic_020,65,100,38
string_acoustic_020-065-127,string_acoustic_020,65,127,38
string_acoustic_021-065-025,string_acoustic_021,65,25,38
string_acoustic_021-065-050,string_acoustic_021,65,50,38
string_acoustic_021-065-075,string_acoustic_021,65,75,38
string_acoustic_021-065-100,string_acoustic_021,65,100,38
string_acoustic_021-065-127,string_acoustic_021,65,127,38
string_acoustic_023-065-025,string_acoustic_023,65,25,38
string_acoustic_023-065-050,string_acoustic_023,65,50,38
string_acoustic_023-065-075,string_acoustic_023,65,75,38
string_acoustic_023-065-100,string_acoustic_023,65,100,38
string_acoustic_023-065-127,string_acoustic_023,65,127,38
string_acoustic_024-065-025,string_acoustic_024,65,25,38
string_acoustic_024-065-050,string_acoustic_024,65,50,38
string_acoustic_024-065-075,string_acoustic_024,65,75,38
string_acoustic_024-065-100,string_acoustic_024,65,100,38
string_acoustic_024-065-127,string_acoustic_024,65,127,38
string_acoustic_029-065-025,string_acoustic_029,65,25,38
string_acoustic_029-065-050,string_acoustic_029,65,50,38
string_acoustic_029-065-075,string_acoustic_029,65,75,38
string_acoustic_029-065-100,string_acoustic_029,65,100,38
string_acoustic_029-065-127,string_acoustic_029,65,127,38
string_acoustic_030-065-025,string_acoustic_030,65,25,38
string_acoustic_030-065-050,string_acoustic_030,65,50,38
string_acoustic_030-065-075,string_acoustic_030,65,75,38
string_acoustic_030-065-100,string_acoustic_030,65,100,38
string_acoustic_030-065-127,string_acoustic_030,65,127,38
string_acoustic_033-065-025,string_acoustic_033,65,25,38
string_acoustic_033-065-050,string_acoustic_033,65,50,38
string_acoustic_033-065-075,string_acoustic_033,65,75,38
string_acoustic_033-065-100,string_acoustic_033,65,100,38
string_acoustic_033-065-127,string_acoustic_033,65,127,38
string_acoustic_035-065-025,string_acoustic_035,65,25,38
string_acoustic_035-065-050,string_acoustic_035,65,50,38
string_acoustic_035-065-075,string_acoustic_035,65,75,38
string_acoustic_035-065-100,string_acoustic_035,65,100,38
string_acoustic_035-065-127,string_acoustic_035,65,127,38
string_acoustic_036-065-025,string_acoustic_036,65,25,38
string_acoustic_036-065-050,string_acoustic_036,65,50,38
string_acoustic_036-065-075,string_acoustic_036,65,75,38
string_acoustic_036-065-100,string_acoustic_036,65,100,38
string_acoustic_036-065-127,string_acoustic_036,65,127,38
string_acoustic_040-065-025,string_acoustic_040,65,25,38
string_acoustic_040-065-050,string_acoustic_040,65,50,38
string_acoustic_040-065-075,string_acoustic_040,65,75,38
string_acoustic_040-065-100,string_acoustic_040,65,100,38
string_acoustic_040-065-127,string_acoustic_040,65,127,38
string_acoustic_042-065-025,string_acoustic_042,65,25,38
string_acoustic_042-065-050,string_acoustic_042,65,50,38
string_acoustic_042-065-075,string_acoustic_042,65,75,38
string_acoustic_042-065-100,string_acoustic_042,65,100,38
string_acoustic_042-065-127,string_acoustic_042,65,127,38
string_acoustic_043-065-025,string_acoustic_043,65,25,38
string_acoustic_043-065-050,string_acoustic_043,65,50,38
string_acoustic_043-065-075,string_acoustic_043,65,75,38
string_acoustic_043-065-100,string_acoustic_043,65,100,38
string_acoustic_043-065-127,string_acoustic_043,65,127,38
string_acoustic_044-065-025,string_acoustic_044,65,25,38
string_acoustic_044-065-050,string_acoustic_044,65,50,38
string_acoustic_044-065-075,string_acoustic_044,65,75,38
string_acoustic_044-065-100,string_acoustic_044,65,100,38
string_acoustic_044-065-127,string_acoustic_044,65,127,38
string_acoustic_045-065-025,string_acoustic_045,65,25,38
string_acoustic_045-065-050,string_acoustic_045,65,50,38
string_acoustic_045-065-075,string_acoustic_045,65,75,38
string_acoustic_045-065-100,string_acoustic_045,65,100,38
string_acoustic_045-065-127,string_acoustic_045,65,127,38
string_acoustic_047-065-025,string_acoustic_047,65,25,38
string_acoustic_047-065-050,string_acoustic_047,65,50,38
string_acoustic_047-065-075,string_acoustic_047,65,75,38
string_acoustic_047-065-100,string_acoustic_047,65,100,38
string_acoustic_047-065-127,string_acoustic_047,65,127,38
string_acoustic_048-065-025,string_acoustic_048,65,25,38
string_acoustic_048-065-050,string_acoustic_048,65,50,38
string_acoustic_048-065-075,string_acoustic_048,65,75,38
string_acoustic_048-065-100,string_acoustic_048,65,100,38
string_acoustic_048-065-127,string_acoustic_048,65,127,38
string_acoustic_049-065-025,string_acoustic_049,65,25,38
string_acoustic_049-065-050,string_acoustic_049,65,50,38
string_acoustic_049-065-075,string_acoustic_049,65,75,38
string_acoustic_049-065-100,string_acoustic_049,65,100,38
string_acoustic_049-065-127,string_acoustic_049,65,127,38
string_acoustic_051-065-025,string_acoustic_051,65,25,38
string_acoustic_051-065-050,string_acoustic_051,65,50,38
string_acoustic_051-065-075,string_acoustic_051,65,75,38
string_acoustic_051-065-100,string_acoustic_051,65,100,38
string_acoustic_051-065-127,string_acoustic_051,65,127,38
string_acoustic_052-065-025,string_acoustic_052,65,25,38
string_acoustic_052-065-050,string_acoustic_052,65,50,38
string_acoustic_052-065-075,string_acoustic_052,65,75,38
string_acoustic_052-065-100,string_acoustic_052,65,100,38
string_acoustic_052-065-127,string_acoustic_052,65,127,38
string_acoustic_054-065-025,string_acoustic_054,65,25,38
string_acoustic_054-065-050,string_acoustic_054,65,50,38
string_acoustic_054-065-075,string_acoustic_054,65,75,38
string_acoustic_054-065-100,string_acoustic_054,65,100,38
string_acoustic_054-065-127,string_acoustic_054,65,127,38
string_acoustic_055-065-025,string_acoustic_055,65,25,38
string_acoustic_055-065-050,string_acoustic_055,65,50,38
string_acoustic_055-065-075,string_acoustic_055,65,75,38
string_acoustic_055-065-100,string_acoustic_055,65,100,38
string_acoustic_055-065-127,string_acoustic_055,65,127,38
string_acoustic_059-065-025,string_acoustic_059,65,25,38
string_acoustic_059-065-050,string_acoustic_059,65,50,38
string_acoustic_059-065-075,string_acoustic_059,65,75,38
string_acoustic_059-065-100,string_acoustic_059,65,100,38
string_acoustic_059-065-127,string_acoustic_059,65,127,38
string_acoustic_060-065-025,string_acoustic_060,65,25,38
string_acoustic_060-065-050,string_acoustic_060,65,50,38
string_acoustic_060-065-075,string_acoustic_060,65,75,38
string_acoustic_060-065-100,string_acoustic_060,65,100,38
string_acoustic_060-065-127,string_acoustic_060,65,127,38
string_acoustic_061-065-025,string_acoustic_061,65,25,38
string_acoustic_061-065-050,string_acoustic_061,65,50,38
string_acoustic_061-065-075,string_acoustic_061,65,75,38
string_acoustic_061-065-100,string_acoustic_061,65,100,38
string_acoustic_061-065-127,string_acoustic_061,65,127,38
string_acoustic_063-065-025,string_acoustic_063,65,25,38
string_acoustic_063-065-050,string_acoustic_063,65,50,38
string_acoustic_063-065-075,string_acoustic_063,65,75,38
string_acoustic_063-065-100,string_acoustic_063,65,100,38
string_acoustic_063-065-127,string_acoustic_063,65,127,38
string_acoustic_064-065-025,string_acoustic_064,65,25,38
string_acoustic_064-065-050,string_acoustic_064,65,50,38
string_acoustic_064-065-075,string_acoustic_064,65,75,38
string_acoustic_064-065-100,string_acoustic_064,65,100,38
string_acoustic_064-065-127,string_acoustic_064,65,127,38
string_acoustic_066-065-025,string_acoustic_066,65,25,38
string_acoustic_066-065-050,string_acoustic_066,65,50,38
string_acoustic_066-065-075,string_acoustic_066,65,75,38
string_acoustic_066-065-100,string_acoustic_066,65,100,38
string_acoustic_066-065-127,string_acoustic_066,65,127,38
string_acoustic_067-065-025,string_acoustic_067,65,25,38
string_acoustic_067-065-050,string_acoustic_067,65,50,38
string_acoustic_067-065-075,string_acoustic_067,65,75,38
string_acoustic_067-065-100,string_acoustic_067,65,100,38
string_acoustic_067-065-127,string_acoustic_067,65,127,38
string_acoustic_069-065-025,string_acoustic_069,65,25,38
string_acoustic_069-065-050,string_acoustic_069,65,50,38
string_acoustic_069-065-075,string_acoustic_069,65,75,38
string_acoustic_069-065-100,string_acoustic_069,65,100,38
string_acoustic_069-065-127,string_acoustic_069,65,127,38
string_acoustic_070-065-025,string_acoustic_070,65,25,38
string_acoustic_070-065-050,string_acoustic_070,65,50,38
string_acoustic_070-065-075,string_acoustic_070,65,75,38
